Cycle,Time,Time(ns),Q1,Q2,T1,T2
0,0.0,1683449936666216200,0.0,0,22.188,21.543
0,1.0,1683449937666804900,0.0,0,22.188,21.543
0,2.0,1683449938667062300,0.0,0,22.155,21.543
0,3.0,1683449939667409600,0.0,0,22.188,21.543
0,4.0,1683449940668103200,0.0,0,22.155,21.543
0,5.0,1683449941676446200,0.0,0,22.188,21.543
0,6.0,1683449942676636300,0.0,0,22.188,21.543
0,7.0,1683449943677364200,0.0,0,21.897,21.543
0,8.0,1683449944677374400,0.0,0,22.155,21.543
0,9.0,1683449945677706300,0.0,0,22.188,21.543
0,10.0,1683449946677843800,0.0,0,22.188,21.543
0,11.0,1683449947678416300,0.0,0,22.188,21.543
0,12.0,1683449948678538700,0.0,0,22.188,21.543
0,13.0,1683449949679282100,0.0,0,22.188,21.543
0,14.0,1683449950687531800,0.0,0,22.188,21.543
0,15.0,1683449951688035700,0.0,0,22.188,21.543
0,16.0,1683449952688105700,0.0,0,22.188,21.543
0,17.0,1683449953688840500,0.0,0,22.188,21.543
0,18.0,1683449954689066800,0.0,0,22.188,21.543
0,19.0,1683449955689177100,0.0,0,22.188,21.543
0,20.0,1683449956689530000,0.0,0,22.188,21.543
0,21.0,1683449957690026400,100.0,0,22.188,21.575
0,22.0,1683449958690946200,100.0,0,22.188,21.575
0,23.0,1683449959691701700,100.0,0,22.188,21.543
0,24.0,1683449960692048500,100.0,0,22.188,21.543
0,25.0,1683449961692592400,100.0,0,22.188,21.575
0,26.0,1683449962692901800,100.0,0,22.188,21.672
0,27.0,1683449963693035400,100.0,0,22.188,21.575
0,28.0,1683449964693253800,100.0,0,22.445,21.543
0,29.0,1683449965693312000,100.0,0,22.51,21.543
0,30.0,1683449966694080000,100.0,0,22.542,21.575
0,31.0,1683449967706818400,100.0,0,22.832,21.543
0,32.0,1683449968707385000,100.0,0,22.929,21.64
0,33.0,1683449969722324700,100.0,0,23.154,21.64
0,34.0,1683449970736020500,100.0,0,23.477,21.672
0,35.0,1683449971736404700,100.0,0,23.767,21.704
0,36.0,1683449972736478600,100.0,0,23.896,21.672
0,37.0,1683449973736755600,100.0,0,24.153,21.769
0,38.0,1683449974737639100,100.0,0,24.443,21.801
0,39.0,1683449975738049700,100.0,0,24.766,21.801
0,40.0,1683449976738681600,100.0,0,25.088,21.865
0,41.0,1683449977749738800,100.0,0,25.41,21.833
0,42.0,1683449978749923000,100.0,0,25.732,21.865
0,43.0,1683449979750720900,100.0,0,26.055,21.865
0,44.0,1683449980751033300,100.0,0,26.377,21.865
0,45.0,1683449981751492800,100.0,0,26.699,21.865
0,46.0,1683449982752440800,100.0,0,27.021,21.865
0,47.0,1683449983752918100,100.0,0,27.44,21.865
0,48.0,1683449984753443800,100.0,0,27.956,21.865
0,49.0,1683449985753462700,100.0,0,28.311,21.865
0,50.0,1683449986753730600,100.0,0,28.633,21.865
0,51.0,1683449987754016400,100.0,0,28.955,21.865
0,52.0,1683449988754066100,100.0,0,29.277,22.059
0,53.0,1683449989754111000,100.0,0,29.632,22.188
0,54.0,1683449990755090300,100.0,0,30.147,22.155
0,55.0,1683449991755260800,100.0,0,30.566,22.188
0,56.0,1683449992755530800,100.0,0,30.889,22.188
0,57.0,1683449993755576300,100.0,0,31.211,22.188
0,58.0,1683449994756538900,100.0,0,31.533,22.188
0,59.0,1683449995757094400,100.0,0,32.049,22.188
0,60.0,1683449996757490700,100.0,0,32.5,22.413
0,61.0,1683449997758267300,100.0,0,32.822,22.51
0,62.0,1683449998759024600,100.0,0,33.145,22.51
0,63.0,1683449999759537200,100.0,0,33.467,22.51
0,64.0,1683450000759832900,100.0,0,33.821,22.51
0,65.0,1683450001760828700,100.0,0,34.434,22.51
0,66.0,1683450002760927300,100.0,0,34.724,22.639
0,67.0,1683450003761493800,100.0,0,35.078,22.832
0,68.0,1683450004761622500,100.0,0,35.529,22.832
0,69.0,1683450005762233200,100.0,0,36.045,22.832
0,70.0,1683450006762753000,100.0,0,36.367,22.832
0,71.0,1683450007763652300,100.0,0,36.689,23.058
0,72.0,1683450008763685200,100.0,0,37.012,23.154
0,73.0,1683450009764407400,100.0,0,37.334,23.154
0,74.0,1683450010765301100,100.0,0,37.688,23.154
0,75.0,1683450011765426100,100.0,0,38.236,23.283
0,76.0,1683450012765726300,100.0,0,38.623,23.477
0,77.0,1683450013766543000,100.0,0,38.945,23.477
0,78.0,1683450014767279400,100.0,0,39.268,23.477
0,79.0,1683450015767827300,100.0,0,39.59,23.605
0,80.0,1683450016768751500,100.0,0,39.944,23.799
0,81.0,1683450017768988100,100.0,0,40.396,23.799
0,82.0,1683450018769504900,100.0,0,40.782,23.799
0,83.0,1683450019770151300,100.0,0,41.169,23.896
0,84.0,1683450020770703500,100.0,0,41.523,24.089
0,85.0,1683450021770845300,100.0,0,41.846,24.121
0,86.0,1683450022771832500,100.0,0,42.168,24.121
0,87.0,1683450023772674200,100.0,0,42.49,24.411
0,88.0,1683450024773216100,100.0,0,42.813,24.443
0,89.0,1683450025773827400,100.0,0,43.135,24.443
0,90.0,1683450026774682500,100.0,0,43.457,24.508
0,91.0,1683450027775014100,100.0,0,43.779,24.766
0,92.0,1683450028775572400,100.0,0,44.102,24.766
0,93.0,1683450029776038700,100.0,0,44.424,24.766
0,94.0,1683450030776898800,100.0,0,44.778,24.991
0,95.0,1683450031777151600,100.0,0,45.165,25.088
0,96.0,1683450032777778200,100.0,0,45.487,25.088
0,97.0,1683450033777792100,100.0,0,45.971,25.152
0,98.0,1683450034778598100,100.0,0,46.325,25.41
0,99.0,1683450035779014200,100.0,0,46.68,25.41
0,100.0,1683450036779138400,100.0,0,46.97,25.507
0,101.0,1683450037779329900,0.0,0,47.324,25.636
0,102.0,1683450038779353500,0.0,0,47.55,25.732
0,103.0,1683450039780240100,0.0,0,47.904,25.732
0,104.0,1683450040780522000,0.0,0,48.098,25.958
0,105.0,1683450041780901200,0.0,0,48.291,26.055
0,106.0,1683450042781052900,0.0,0,48.613,26.055
0,107.0,1683450043781345500,0.0,0,48.936,26.345
0,108.0,1683450044782015800,0.0,0,49.258,26.377
0,109.0,1683450045782380600,0.0,0,49.419,26.377
0,110.0,1683450046782607000,0.0,0,49.58,26.667
0,111.0,1683450047783012800,0.0,0,49.87,26.699
0,112.0,1683450048783902000,0.0,0,49.902,26.699
0,113.0,1683450049783993400,0.0,0,49.902,27.021
0,114.0,1683450050784168500,0.0,0,50.192,27.021
0,115.0,1683450051784592800,0.0,0,50.225,27.021
0,116.0,1683450052785179800,0.0,0,50.225,27.344
0,117.0,1683450053785637600,0.0,0,50.225,27.344
0,118.0,1683450054785767400,0.0,0,50.225,27.344
0,119.0,1683450055786369300,0.0,0,50.225,27.634
0,120.0,1683450056787006100,0.0,0,50.225,27.666
0,121.0,1683450057787634500,0.0,0,50.225,27.666
0,122.0,1683450058788382700,0.0,0,50.225,27.73
0,123.0,1683450059788593600,0.0,0,50.225,27.988
0,124.0,1683450060788618000,0.0,0,50.192,27.988
0,125.0,1683450061789463000,0.0,0,49.902,28.053
0,126.0,1683450062789549400,0.0,0,49.902,28.311
0,127.0,1683450063789840400,0.0,0,49.902,28.311
0,128.0,1683450064790508900,0.0,0,49.741,28.439
0,129.0,1683450065791527400,0.0,0,49.58,28.633
0,130.0,1683450066792016800,0.0,0,49.58,28.633
0,131.0,1683450067792888600,0.0,0,49.548,28.633
0,132.0,1683450068793805200,0.0,0,49.258,28.923
0,133.0,1683450069794769000,0.0,0,49.258,28.955
0,134.0,1683450070795399800,0.0,0,49.258,28.955
0,135.0,1683450071795716900,0.0,0,49.0,29.02
0,136.0,1683450072795957700,0.0,0,48.936,29.277
0,137.0,1683450073796330600,0.0,0,48.678,29.277
0,138.0,1683450074796713600,0.0,0,48.613,29.277
0,139.0,1683450075796775600,0.0,0,48.388,29.277
0,140.0,1683450076797288600,0.0,0,48.291,29.6
0,141.0,1683450077797745400,0.0,0,48.194,29.6
0,142.0,1683450078798177600,0.0,0,47.969,29.6
0,143.0,1683450079798310000,0.0,0,47.937,29.6
0,144.0,1683450080798701200,0.0,0,47.646,29.6
0,145.0,1683450081798835900,0.0,0,47.646,29.729
0,146.0,1683450082799401900,0.0,0,47.324,29.857
0,147.0,1683450083799498000,0.0,0,47.292,29.922
0,148.0,1683450084800470000,0.0,0,47.002,29.922
0,149.0,1683450085800867600,0.0,0,46.97,29.922
0,150.0,1683450086801184700,0.0,0,46.68,29.922
0,151.0,1683450087801914200,0.0,0,46.647,29.922
0,152.0,1683450088802510200,0.0,0,46.357,30.18
0,153.0,1683450089802990300,0.0,0,46.325,30.244
0,154.0,1683450090803758300,0.0,0,46.035,30.244
0,155.0,1683450091804492200,0.0,0,45.938,30.244
0,156.0,1683450092805307100,0.0,0,45.713,30.244
0,157.0,1683450093806131100,0.0,0,45.648,30.244
0,158.0,1683450094806754300,0.0,0,45.391,30.244
0,159.0,1683450095807604400,0.0,0,45.391,30.244
0,160.0,1683450096808501300,0.0,0,45.068,30.373
0,161.0,1683450097808772300,0.0,0,45.068,30.566
0,162.0,1683450098809666000,0.0,0,44.746,30.566
0,163.0,1683450099810522400,0.0,0,44.746,30.566
0,164.0,1683450100810696000,0.0,0,44.488,30.566
0,165.0,1683450101810968000,0.0,0,44.424,30.566
0,166.0,1683450102811914200,0.0,0,44.134,30.566
0,167.0,1683450103812528000,0.0,0,44.102,30.566
0,168.0,1683450104812811300,0.0,0,43.876,30.566
0,169.0,1683450105813134300,0.0,0,43.779,30.566
0,170.0,1683450106813754600,0.0,0,43.457,30.566
0,171.0,1683450107813755200,0.0,0,43.457,30.566
0,172.0,1683450108814378000,0.0,0,43.231,30.566
0,173.0,1683450109815286800,0.0,0,43.135,30.566
0,174.0,1683450110816063300,0.0,0,42.909,30.566
0,175.0,1683450111816129300,0.0,0,42.813,30.631
0,176.0,1683450112816530200,0.0,0,42.716,30.695
0,177.0,1683450113816541300,0.0,0,42.49,30.76
0,178.0,1683450114817014400,0.0,0,42.2,30.76
0,179.0,1683450115817745000,0.0,0,42.168,30.663
0,180.0,1683450116818468800,0.0,0,42.168,30.889
0,181.0,1683450117819095600,0.0,0,41.846,30.824
0,182.0,1683450118820051300,0.0,0,41.846,30.889
0,183.0,1683450119820302200,0.0,0,41.588,30.889
0,184.0,1683450120820860600,0.0,0,41.523,30.889
0,185.0,1683450121821351800,0.0,0,41.395,30.889
0,186.0,1683450122821910700,0.0,0,41.201,30.889
0,187.0,1683450123822332800,0.0,0,41.201,30.889
0,188.0,1683450124823269500,0.0,0,40.879,30.889
0,189.0,1683450125823474100,0.0,0,40.879,30.889
0,190.0,1683450126823625800,0.0,0,40.621,30.889
0,191.0,1683450127824212000,0.0,0,40.557,30.889
0,192.0,1683450128825069600,0.0,0,40.524,30.889
0,193.0,1683450129825747900,0.0,0,40.234,30.889
0,194.0,1683450130826427400,0.0,0,40.234,30.889
0,195.0,1683450131827359200,0.0,0,39.912,30.889
0,196.0,1683450132827566600,0.0,0,39.912,30.889
0,197.0,1683450133828172500,0.0,0,39.912,30.889
0,198.0,1683450134828853400,0.0,0,39.59,30.889
0,199.0,1683450135829398000,0.0,0,39.59,30.889
0,200.0,1683450136830167500,0.0,0,39.429,30.889
0,201.0,1683450137830297900,0.0,0,39.268,30.889
0,202.0,1683450138830311600,0.0,0,39.268,30.889
0,203.0,1683450139831246800,0.0,0,39.01,30.889
0,204.0,1683450140831323000,0.0,0,38.945,30.889
0,205.0,1683450141832301900,0.0,0,38.913,30.889
0,206.0,1683450142833195400,0.0,0,38.623,30.889
0,207.0,1683450143834084000,0.0,0,38.623,30.824
0,208.0,1683450144834341000,0.0,0,38.494,30.856
0,209.0,1683450145834860200,0.0,0,38.301,30.889
0,210.0,1683450146834908200,0.0,0,38.301,30.856
0,211.0,1683450147834979000,0.0,0,37.979,30.889
0,212.0,1683450148835286200,0.0,0,37.979,30.889
0,213.0,1683450149835429700,0.0,0,37.946,30.792
0,214.0,1683450150836389500,0.0,0,37.656,30.663
0,215.0,1683450151836832500,0.0,0,37.656,30.728
0,216.0,1683450152836894500,0.0,0,37.656,30.631
0,217.0,1683450153837528300,0.0,0,37.398,30.566
0,218.0,1683450154837968700,0.0,0,37.334,30.663
0,219.0,1683450155838466500,0.0,0,37.334,30.599
0,220.0,1683450156839436200,0.0,0,37.076,30.599
0,221.0,1683450157839773600,0.0,0,37.012,30.566
0,222.0,1683450158839787400,0.0,0,37.012,30.599
0,223.0,1683450159840390400,0.0,0,36.979,30.566
0,224.0,1683450160840930200,0.0,0,36.689,30.566
0,225.0,1683450161841660500,0.0,0,36.689,30.566
0,226.0,1683450162841936300,0.0,0,36.689,30.566
0,227.0,1683450163842011600,0.0,0,36.399,30.566
0,228.0,1683450164842488100,0.0,0,36.367,30.566
0,229.0,1683450165843474100,0.0,0,36.367,30.566
0,230.0,1683450166844436200,0.0,0,36.367,30.566
0,231.0,1683450167844569200,0.0,0,36.045,30.566
0,232.0,1683450168845309200,0.0,0,36.045,30.566
0,233.0,1683450169845426900,0.0,0,36.045,30.566
0,234.0,1683450170845517500,0.0,0,36.013,30.566
0,235.0,1683450171845949800,0.0,0,35.723,30.566
0,236.0,1683450172846770100,0.0,0,35.723,30.566
0,237.0,1683450173846963800,0.0,0,35.723,30.534
0,238.0,1683450174847826100,0.0,0,35.4,30.566
0,239.0,1683450175848211700,0.0,0,35.4,30.566
0,240.0,1683450176849122000,0.0,0,35.4,30.341
0,241.0,1683450177849147800,0.0,0,35.368,30.309
0,242.0,1683450178849512300,0.0,0,35.11,30.309
0,243.0,1683450179850476500,0.0,0,35.078,30.244
0,244.0,1683450180851262100,0.0,0,35.078,30.244
0,245.0,1683450181851469300,0.0,0,35.078,30.244
0,246.0,1683450182851875200,0.0,0,34.853,30.244
0,247.0,1683450183852854200,0.0,0,34.756,30.244
0,248.0,1683450184853159300,0.0,0,34.756,30.244
0,249.0,1683450185853686400,0.0,0,34.756,30.244
0,250.0,1683450186853784400,0.0,0,34.691,30.244
0,251.0,1683450187854351200,0.0,0,34.434,30.244
0,252.0,1683450188854908300,0.0,0,34.434,30.244
0,253.0,1683450189855816200,0.0,0,34.434,30.244
0,254.0,1683450190855925300,0.0,0,34.369,30.244
0,255.0,1683450191856851300,0.0,0,34.111,30.244
0,256.0,1683450192857341800,0.0,0,34.111,30.244
0,257.0,1683450193857375600,0.0,0,34.079,30.244
0,258.0,1683450194858342700,0.0,0,34.111,30.212
0,259.0,1683450195858518700,0.0,0,33.821,30.115
0,260.0,1683450196859310000,0.0,0,33.789,30.051
0,261.0,1683450197859580000,0.0,0,33.789,29.922
0,262.0,1683450198860461700,0.0,0,33.789,29.922
0,263.0,1683450199861153800,0.0,0,33.596,29.922
0,264.0,1683450200861527900,0.0,0,33.467,29.922
0,265.0,1683450201862070300,0.0,0,33.467,29.922
0,266.0,1683450202862553900,0.0,0,33.467,29.922
0,267.0,1683450203863310100,0.0,0,33.435,29.922
0,268.0,1683450204863550100,0.0,0,33.177,29.922
0,269.0,1683450205863705500,0.0,0,33.145,29.922
0,270.0,1683450206864592200,0.0,0,33.145,29.922
0,271.0,1683450207865328200,0.0,0,33.145,29.922
0,272.0,1683450208865606900,0.0,0,33.112,29.922
0,273.0,1683450209865978700,0.0,0,32.919,29.922
0,274.0,1683450210866891400,0.0,0,32.822,29.922
0,275.0,1683450211867569000,0.0,0,32.822,29.89
0,276.0,1683450212867964900,0.0,0,32.822,29.761
0,277.0,1683450213868051100,0.0,0,32.822,29.664
0,278.0,1683450214868674100,0.0,0,32.758,29.632
0,279.0,1683450215869401200,0.0,0,32.532,29.6
0,280.0,1683450216870385100,0.0,0,32.5,29.6
0,281.0,1683450217870795500,0.0,0,32.5,29.6
0,282.0,1683450218871044100,0.0,0,32.5,29.6
0,283.0,1683450219872032700,0.0,0,32.5,29.6
0,284.0,1683450220872793800,0.0,0,32.371,29.6
0,285.0,1683450221873144400,0.0,0,32.307,29.6
0,286.0,1683450222873680400,0.0,0,32.178,29.6
0,287.0,1683450223873875200,0.0,0,32.178,29.6
0,288.0,1683450224874189600,0.0,0,32.178,29.6
0,289.0,1683450225874423300,0.0,0,32.146,29.6
0,290.0,1683450226875144700,0.0,0,31.92,29.503
0,291.0,1683450227876114100,0.0,0,31.855,29.406
0,292.0,1683450228876243100,0.0,0,31.855,29.342
0,293.0,1683450229876554700,0.0,0,31.855,29.31
0,294.0,1683450230876643800,0.0,0,31.855,29.277
0,295.0,1683450231877327900,0.0,0,31.759,29.277
0,296.0,1683450232877535900,0.0,0,31.565,29.277
0,297.0,1683450233877602500,0.0,0,31.533,29.277
0,298.0,1683450234878363000,0.0,0,31.533,29.277
0,299.0,1683450235878567300,0.0,0,31.533,29.277
0,300.0,1683450236878932800,0.0,0,31.533,29.277
0,301.0,1683450237879786900,0.0,0,31.533,29.277
0,302.0,1683450238880402600,0.0,0,31.308,29.277
0,303.0,1683450239880821600,0.0,0,31.211,29.277
0,304.0,1683450240880998500,0.0,0,31.211,29.277
0,305.0,1683450241881782300,0.0,0,31.211,29.245
0,306.0,1683450242882317900,0.0,0,31.211,29.148
0,307.0,1683450243882940200,0.0,0,31.211,29.02
0,308.0,1683450244883276400,0.0,0,31.211,28.955
0,309.0,1683450245883505500,0.0,0,31.146,28.955
0,310.0,1683450246883997400,0.0,0,30.889,28.955
0,311.0,1683450247884709400,0.0,0,30.889,28.955
0,312.0,1683450248885250800,0.0,0,30.889,28.955
0,313.0,1683450249885332500,0.0,0,30.889,28.955
0,314.0,1683450250885929400,0.0,0,30.889,28.955
0,315.0,1683450251886876800,0.0,0,30.889,28.955
0,316.0,1683450252887129100,0.0,0,30.856,28.955
0,317.0,1683450253887374100,0.0,0,30.728,28.955
0,318.0,1683450254888279100,0.0,0,30.566,28.923
0,319.0,1683450255889177700,0.0,0,30.566,28.891
0,320.0,1683450256889514100,0.0,0,30.566,28.858
0,321.0,1683450257889677600,0.0,0,30.566,28.762
0,322.0,1683450258890346000,0.0,0,30.566,28.633
0,323.0,1683450259890479200,0.0,0,30.566,28.665
0,324.0,1683450260890674700,0.0,0,30.47,28.633
0,325.0,1683450261891055700,0.0,0,30.244,28.633
0,326.0,1683450262891287800,0.0,0,30.244,28.633
0,327.0,1683450263891958300,0.0,0,30.244,28.633
0,328.0,1683450264892683300,0.0,0,30.244,28.633
0,329.0,1683450265893510300,0.0,0,30.244,28.633
0,330.0,1683450266894274200,0.0,0,30.244,28.633
0,331.0,1683450267894542900,0.0,0,30.244,28.633
0,332.0,1683450268894554400,0.0,0,30.244,28.633
0,333.0,1683450269894657100,0.0,0,30.147,28.601
0,334.0,1683450270895631300,0.0,0,30.051,28.504
0,335.0,1683450271896401500,0.0,0,29.922,28.568
0,336.0,1683450272897230100,0.0,0,29.922,28.439
0,337.0,1683450273897470800,0.0,0,29.922,28.311
0,338.0,1683450274897740700,0.0,0,29.922,28.311
0,339.0,1683450275898464400,0.0,0,29.922,28.311
0,340.0,1683450276899298100,0.0,0,29.922,28.311
0,341.0,1683450277900166000,0.0,0,29.922,28.311
0,342.0,1683450278900306000,0.0,0,29.793,28.311
0,343.0,1683450279900802800,0.0,0,29.6,28.311
0,344.0,1683450280901645700,0.0,0,29.6,28.311
0,345.0,1683450281901791900,0.0,0,29.6,28.311
0,346.0,1683450282902496900,0.0,0,29.6,28.311
0,347.0,1683450283902738200,0.0,0,29.6,28.311
0,348.0,1683450284902875200,0.0,0,29.6,28.311
0,349.0,1683450285903757900,0.0,0,29.535,28.278
0,350.0,1683450286904507200,0.0,0,29.567,28.246
0,351.0,1683450287904929800,0.0,0,29.535,28.117
0,352.0,1683450288904951500,0.0,0,29.342,28.021
0,353.0,1683450289905871600,0.0,0,29.277,27.988
0,354.0,1683450290906456500,0.0,0,29.277,27.988
0,355.0,1683450291906550200,0.0,0,29.277,27.988
0,356.0,1683450292907429900,0.0,0,29.277,27.988
0,357.0,1683450293907768800,0.0,0,29.277,27.988
0,358.0,1683450294908738000,0.0,0,29.148,27.988
